,BLOCK,DATE,TIME,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,AC_POWER,DC_POWER
928,67,2020-05-24,16:30,38.987169,47.90914286206896,0.3314760710344827,8.62324,8.793273333333333
929,68,2020-05-24,16:45,38.97873133333332,45.854651066666655,0.273803273,7.143070476190475,7.271121428571429
930,69,2020-05-24,17:00,38.56486116666667,43.506722933333336,0.2209424236666666,5.480172857142858,5.576665238095238
931,70,2020-05-24,17:15,38.470518758620685,41.95445324137931,0.1709687255172413,4.151151428571429,4.233003333333333
932,71,2020-05-24,17:30,39.18163776666666,40.44253733333333,0.1248783890666666,3.0235585714285715,3.0859057142857136
933,72,2020-05-24,17:45,37.96452296551725,38.272174689655166,0.0853814388965517,2.041193333333333,2.0975066666666673
934,73,2020-05-24,18:00,37.2827514,36.2624694,0.0514484753666666,1.22564,1.2640933333333335
935,74,2020-05-24,18:15,35.638953733333324,34.168562566666665,0.0265587502,0.6521295238095238,0.6747090476190476
936,75,2020-05-24,18:30,34.93608875862069,32.78154768965517,0.0094392373896551,0.23552999999999996,0.24403952380952376
937,76,2020-05-24,18:45,34.5740123,32.09254563333334,0.0006638190729999,0.0,0.0
938,77,2020-05-24,19:00,34.27799579310344,31.822861206896548,0.0,0.0,0.0
939,78,2020-05-24,19:15,33.65466803333334,31.721485366666663,0.0,0.0,0.0
940,79,2020-05-24,19:30,32.58645563333333,31.16104836666667,0.0,0.0,0.0
941,80,2020-05-24,19:45,32.134470724137934,30.82447768965517,0.0,0.0,0.0
942,81,2020-05-24,20:00,31.5436025,30.237124566666665,0.0,0.0,0.0
943,82,2020-05-24,20:15,31.09390031034483,29.804957827586204,0.0,0.0,0.0
944,83,2020-05-24,20:30,30.6486756,29.33413483333333,0.0,0.0,0.0
945,84,2020-05-24,20:45,30.32377653333333,29.057456500000004,0.0,0.0,0.0
946,85,2020-05-24,21:00,29.870062379310344,28.62210596551724,0.0,0.0,0.0
947,86,2020-05-24,21:15,29.49351593333333,28.2586864,0.0,0.0,0.0
948,87,2020-05-24,21:30,29.129352766666663,27.972218800000004,0.0,0.0,0.0
949,88,2020-05-24,21:45,28.813397620689656,27.683126379310345,0.0,0.0,0.0
950,89,2020-05-24,22:00,28.48026443333333,27.3468169,0.0,0.0,0.0
951,90,2020-05-24,22:15,28.15289306896552,27.024714,0.0,0.0,0.0
952,91,2020-05-24,22:30,27.8130096,26.48564356666667,0.0,0.0,0.0
953,92,2020-05-24,22:45,27.5779439,26.069362333333327,0.0,0.0,0.0
954,93,2020-05-24,23:00,27.270795068965523,25.918397,0.0,0.0,0.0
955,94,2020-05-24,23:15,27.093005166666664,25.6847971,0.0,0.0,0.0
956,95,2020-05-24,23:30,26.94672872413793,25.54129548275862,0.0,0.0,0.0
957,96,2020-05-24,23:45,26.781771833333337,25.295773199999992,0.0,0.0,0.0
958,1,2020-05-25,00:00,26.598948266666667,25.094320600000003,0.0,0.0,0.0
959,2,2020-05-25,00:15,26.496553517241374,25.05504517241379,0.0,0.0,0.0
960,3,2020-05-25,00:30,26.375868733333327,24.945605333333333,0.0,0.0,0.0
961,4,2020-05-25,00:45,26.233414866666667,24.790601666666664,0.0,0.0,0.0
962,5,2020-05-25,01:00,26.08462213793104,24.53372089655172,0.0,0.0,0.0
963,6,2020-05-25,01:15,25.9386293,24.3438151,0.0,0.0,0.0
964,7,2020-05-25,01:30,25.74798262068965,24.061103586206897,0.0,0.0,0.0
965,8,2020-05-25,01:45,25.6685404,23.945862000000005,0.0,0.0,0.0
966,9,2020-05-25,02:00,25.6219767,24.035473733333333,0.0,0.0,0.0
967,10,2020-05-25,02:15,25.496240931034485,23.91696686206896,0.0,0.0,0.0
968,11,2020-05-25,02:30,25.4765594,23.853684533333336,0.0,0.0,0.0
969,12,2020-05-25,02:45,25.58928316666666,24.11022853333333,0.0,0.0,0.0
970,13,2020-05-25,03:00,25.49149913793104,24.09814568965517,0.0,0.0,0.0
971,14,2020-05-25,03:15,25.484710600000003,24.117967733333334,0.0,0.0,0.0
972,15,2020-05-25,03:30,25.516807586206887,24.24836575862069,0.0,0.0,0.0
973,16,2020-05-25,03:45,25.50256333333333,24.087815366666668,0.0,0.0,0.0
974,17,2020-05-25,04:00,25.38500763333333,23.88479713333333,0.0,0.0,0.0
975,18,2020-05-25,04:15,25.25344955172413,23.613887517241377,0.0,0.0,0.0
976,19,2020-05-25,04:30,25.22475063333333,23.563341266666665,0.0,0.0,0.0
977,20,2020-05-25,04:45,25.20791424137931,23.592037965517243,0.0,0.0,0.0
978,21,2020-05-25,05:00,25.1196219,23.583761666666664,0.0,0.0,0.0
979,22,2020-05-25,05:15,25.25614423333333,24.01270663333333,0.0,0.0,0.0
980,23,2020-05-25,05:30,25.23564296551724,24.11748327586207,0.0,0.0,0.0
981,24,2020-05-25,05:45,25.09642653333333,23.86466166666668,0.0018656662596666,0.0,0.0
982,25,2020-05-25,06:00,25.07477113333333,23.767200733333333,0.0135406322366666,0.28121476190476186,0.2912876190476191
983,26,2020-05-25,06:15,25.33059148275862,24.42353882758621,0.0409569667586206,0.9166652380952381,0.9468542857142856
984,27,2020-05-25,06:30,25.7025726,25.900403833333336,0.0827299857,1.9654766666666668,2.0208719047619046
985,28,2020-05-25,06:45,26.17526551724137,27.515106241379307,0.107661149,2.5649533333333334,2.6237133333333333
986,29,2020-05-25,07:00,26.657475766666664,28.97328396666667,0.1572406776666666,3.46934,3.5394200000000002
987,30,2020-05-25,07:15,27.24854133333333,31.0637054,0.215982752,4.656466666666665,4.74736
988,31,2020-05-25,07:30,27.645486655172416,32.8367784137931,0.2775579717241379,5.9466504761904755,6.050516666666668
989,32,2020-05-25,07:45,28.04843343333333,34.35977076666667,0.3435005653333333,7.398573333333334,7.533073809523811
990,33,2020-05-25,08:00,28.199119758620693,35.124880137931044,0.3852337089655172,8.511733333333334,8.67888
991,34,2020-05-25,08:15,28.42741916666666,36.41876936666667,0.4291123916666667,9.858486666666666,10.058633333333333
992,35,2020-05-25,08:30,28.85279133333333,38.169011266666665,0.4764366303333333,11.121473333333336,11.352160000000001
993,36,2020-05-25,08:45,29.553459206896548,40.76789162068968,0.5185651593103447,12.14159714285714,12.397271904761904
994,37,2020-05-25,09:00,29.628590799999994,41.979558366666666,0.5930232706666668,13.800155714285712,14.098064285714283
995,38,2020-05-25,09:15,30.05585455172413,44.41280589655172,0.6412408689655172,14.946759999999998,15.274666666666667
996,39,2020-05-25,09:30,30.467728699999995,46.11891973333335,0.710985943,15.532186666666666,15.88072
997,40,2020-05-25,09:45,30.640335000000007,47.74636040000001,0.7467538503333334,15.344453333333329,15.692093333333332
998,41,2020-05-25,10:00,31.24525617241379,49.34420779310346,0.7555059558620689,15.030235714285714,15.37066857142857
999,42,2020-05-25,10:15,31.5482981,50.3546928,0.8140237236666666,16.86133380952381,17.254903809523807
1000,43,2020-05-25,10:30,31.9778925862069,51.87954624137932,0.845634558275862,17.317448095238095,17.729482380952383
1001,44,2020-05-25,10:45,32.2193849,52.1838337,0.8138235590000001,17.431720000000002,17.857633333333332
1002,45,2020-05-25,11:00,32.46989949999999,52.15331013333333,0.9013854026666666,17.646766666666664,18.09175333333333
1003,46,2020-05-25,11:15,33.09682786206896,53.99734386206896,0.9101380644827584,16.48605142857143,16.905486190476193
1004,47,2020-05-25,11:30,33.35838830000001,53.1043416,0.8306483269999999,16.27011,16.681492857142857
1005,48,2020-05-25,11:45,33.84070462068965,55.51189951724138,0.9172781244827586,16.933932857142857,17.365297142857145
1006,49,2020-05-25,12:00,33.85287566666668,55.435443033333335,0.90696158,17.092593333333333,17.528093333333334
1007,50,2020-05-25,12:15,34.03098175862068,55.33183975862069,0.9077990237931032,17.23394666666667,17.673046666666668
1008,51,2020-05-25,12:30,34.60776683333333,57.03127543333334,0.9001118993333334,17.139745714285716,17.576486666666664
1009,52,2020-05-25,12:45,34.84495056666667,57.04478966666666,0.8978923863333333,17.098922857142853,17.534542857142856
1010,53,2020-05-25,13:00,35.04155441379311,57.14433331034482,0.884031485862069,16.790500000000005,17.218210952380954
1011,54,2020-05-25,13:15,35.411487586206896,56.247193379310346,0.8647803196551723,16.904286666666668,17.334638571428574
1012,55,2020-05-25,13:30,35.661075896551715,57.11944141379311,0.8537382513793103,17.20012285714286,17.63384095238095
1013,56,2020-05-25,13:45,36.27135023333333,58.391761133333326,0.828360965,17.37943095238095,17.80239619047619
1014,57,2020-05-25,14:00,36.14197313793103,57.50238355172414,0.7983531075862069,17.024173333333334,17.425500000000003
1015,58,2020-05-25,14:15,36.43180633333333,56.28563356666666,0.7657678813333334,17.754394761904763,18.164615714285716
1016,59,2020-05-25,14:30,36.685085066666666,54.934546733333335,0.7321732966666668,17.72976,18.13431333333333
1017,60,2020-05-25,14:45,37.17701862068966,56.5918145862069,0.6885375613793103,16.729020000000002,17.10526666666666
1018,61,2020-05-25,15:00,37.03174523333334,53.851719133333326,0.644651987,15.91264476190476,16.266488095238095
1019,62,2020-05-25,15:15,37.2405374,52.91991370000001,0.5943967366666667,14.863877619047619,15.189502380952382
1020,63,2020-05-25,15:30,37.39873517241379,51.745568724137925,0.5421353327586205,13.712781904761908,14.00832476190476
1021,64,2020-05-25,15:45,37.532655666666656,50.829609366666666,0.4949797946666665,12.562646666666666,12.828859999999999
1022,65,2020-05-25,16:00,37.87244606896552,50.33469896551724,0.4748157786206896,12.052886666666668,12.306346666666665
1023,66,2020-05-25,16:15,38.03672389999999,50.688926266666655,0.4429608533333333,11.08666904761905,11.31637047619048
1024,67,2020-05-25,16:30,37.39374793333332,46.0385316,0.2183944863333333,5.557982380952382,5.662079047619048
1025,68,2020-05-25,16:45,37.130947827586205,42.81054062068965,0.2564901431034483,6.661355714285713,6.77863
1026,69,2020-05-25,17:00,36.98203236666667,41.7511568,0.1912531276666666,5.038686666666667,5.132866666666668
1027,70,2020-05-25,17:15,36.69451575862069,39.069836827586215,0.0776011656206896,2.1028133333333336,2.158733333333333
1028,71,2020-05-25,17:30,36.00379930000001,35.96322700000001,0.0296054164,0.8294699999999999,0.8576552380952381
1029,72,2020-05-25,17:45,35.52824183333334,34.22728683333333,0.01476777235,0.43723333333333336,0.4527009523809524
1030,73,2020-05-25,18:00,35.27715700000001,33.420349275862065,0.0084153075896551,0.2335609523809524,0.24207142857142855
1031,74,2020-05-25,18:15,34.82022003333333,32.71644093333334,0.0035430156366666,0.012966666666666665,0.013453333333333335
1032,75,2020-05-25,18:30,34.42703462068965,32.08817193103449,0.0028885420862068,0.0,0.0
1033,76,2020-05-25,18:45,34.163541566666666,31.61218263333333,0.0006920051126666,0.0,0.0
1034,77,2020-05-25,19:00,33.94068846666667,31.27500096666667,0.0,0.0,0.0
1035,78,2020-05-25,19:15,33.98035275862069,31.38765320689655,0.0,0.0,0.0
1036,79,2020-05-25,19:30,33.921566000000006,31.59614653333333,0.0,0.0,0.0
1037,80,2020-05-25,19:45,33.827981900000005,31.6019428,0.0,0.0,0.0
1038,81,2020-05-25,20:00,33.81912886206898,31.76890503448276,0.0,0.0,0.0
1039,82,2020-05-25,20:15,33.83254853333333,31.55258583333333,0.0,0.0,0.0
1040,83,2020-05-25,20:30,33.42381403448276,30.88576741379311,0.0,0.0,0.0
1041,84,2020-05-25,20:45,33.11771426666667,30.938583566666665,0.0,0.0,0.0
1042,85,2020-05-25,21:00,32.3061685,30.91641446666667,0.0,0.0,0.0
1043,86,2020-05-25,21:15,31.464322724137933,30.363739931034484,0.0,0.0,0.0
1044,87,2020-05-25,21:30,30.9443297,30.07848716666668,0.0,0.0,0.0
1045,88,2020-05-25,21:45,30.527473166666667,29.7056731,0.0,0.0,0.0
1046,89,2020-05-25,22:00,30.17515310344828,29.12527462068965,0.0,0.0,0.0
1047,90,2020-05-25,22:15,29.845425366666664,28.7142355,0.0,0.0,0.0
1048,91,2020-05-25,22:30,29.52575586206897,28.399838344827582,0.0,0.0,0.0
1049,92,2020-05-25,22:45,28.848941000000007,27.76683043333333,0.0,0.0,0.0
1050,93,2020-05-25,23:00,28.36594346666667,27.074339833333333,0.0,0.0,0.0
1051,94,2020-05-25,23:15,28.17704706896552,26.731218758620688,0.0,0.0,0.0
1052,95,2020-05-25,23:30,28.059218566666665,26.648860599999995,0.0,0.0,0.0
1053,96,2020-05-25,23:45,28.20533268965517,27.197260379310347,0.0,0.0,0.0
1054,1,2020-05-26,00:00,28.342236633333336,27.489857900000004,0.0,0.0,0.0
1055,2,2020-05-26,00:15,28.330767,27.96586293333333,0.0,0.0,0.0
1056,3,2020-05-26,00:30,26.956657689655177,27.15537851724138,0.0,0.0,0.0
1057,4,2020-05-26,00:45,25.448591033333333,25.536963900000003,0.0,0.0,0.0
1058,5,2020-05-26,01:00,24.655147172413795,24.86020213793104,0.0,0.0,0.0
1059,6,2020-05-26,01:15,24.426945133333334,24.16675193333333,0.0,0.0,0.0
1060,7,2020-05-26,01:30,24.272991933333333,23.955192066666665,0.0,0.0,0.0
1061,8,2020-05-26,01:45,23.917083586206896,23.412220999999995,0.0,0.0,0.0
1062,9,2020-05-26,02:00,23.9144642,23.141306566666668,0.0,0.0,0.0
1063,10,2020-05-26,02:15,24.3156373,23.46102403333333,0.0,0.0,0.0
1064,11,2020-05-26,02:30,24.750189344827582,23.78225075862069,0.0,0.0,0.0
1065,12,2020-05-26,02:45,25.1728576,24.225251233333328,0.0,0.0,0.0
1066,13,2020-05-26,03:00,25.45304903448275,24.545279551724136,0.0,0.0,0.0
1067,14,2020-05-26,03:15,25.338595533333336,24.509605933333336,0.0,0.0,0.0
1068,15,2020-05-26,03:30,24.867053066666667,23.70800986666667,0.0,0.0,0.0
1069,16,2020-05-26,03:45,24.68329806896552,22.948253793103447,0.0,0.0,0.0
1070,17,2020-05-26,04:00,24.555170766666667,22.6975231,0.0,0.0,0.0
1071,18,2020-05-26,04:15,24.32685389655173,22.39847658620689,0.0,0.0,0.0
1072,19,2020-05-26,04:30,24.26740726666667,22.155735233333328,0.0,0.0,0.0
1073,20,2020-05-26,04:45,24.230326533333333,21.9190888,0.0,0.0,0.0
1074,21,2020-05-26,05:00,24.10113010344827,21.67725248275863,0.0,0.0,0.0
1075,22,2020-05-26,05:15,23.95265703333333,21.39651183333333,0.0,0.0,0.0
1076,23,2020-05-26,05:30,23.605529633333333,21.3432689,0.0,0.0,0.0
1077,24,2020-05-26,05:45,23.60175417241379,21.20069506896552,0.0014217668682758,0.0,0.0
1078,25,2020-05-26,06:00,23.248244166666662,21.408766666666665,0.01306554796,0.29829333333333335,0.30900666666666665
1079,26,2020-05-26,06:15,23.36390234482759,21.92561724137931,0.0345209819310344,0.8559538095238096,0.884875238095238
1080,27,2020-05-26,06:30,23.820372633333328,23.0798798,0.0596383301333333,1.5780866666666666,1.6253347619047616
1081,28,2020-05-26,06:45,24.676736466666668,24.9631765,0.0955279817666666,2.446794761904761,2.508930476190476
1082,29,2020-05-26,07:00,25.71168996551724,27.316039000000004,0.1609921791724138,3.506848571428571,3.5776657142857142
1083,30,2020-05-26,07:15,26.537083033333328,30.19405516666666,0.229912392,4.7652600000000005,4.856986666666666
1084,31,2020-05-26,07:30,27.06469403448276,33.83034337931035,0.2940933110344827,6.1469,6.254
1085,32,2020-05-26,07:45,27.74542343333334,37.048123366666665,0.3591600466666666,7.62856238095238,7.769713809523809
1086,33,2020-05-26,08:00,28.37274386206897,39.79584986206896,0.4144524720689655,9.100953333333333,9.28301904761905
1087,34,2020-05-26,08:15,29.114463266666668,42.41866956666666,0.4670698486666666,10.589797142857144,10.80765619047619
1088,35,2020-05-26,08:30,29.479894833333333,43.39231353333332,0.5148884359999998,11.899426666666669,12.149119999999998
1089,36,2020-05-26,08:45,29.250902965517245,41.69375503448276,0.5685772948275861,13.273573333333331,13.557959999999998
1090,37,2020-05-26,09:00,29.43369843333333,42.97400699999999,0.6259876306666667,14.594092857142858,14.912540952380951
1091,38,2020-05-26,09:15,30.01162086206897,45.39386427586206,0.6809812241379309,15.683190476190473,16.03083619047619
1092,39,2020-05-26,09:30,31.118697033333337,48.9055509,0.7296872236666668,16.626942857142858,17.000400952380954
1093,40,2020-05-26,09:45,31.270243689655167,48.96429320689655,0.7733682055172415,15.878353333333333,16.24048666666667
1094,41,2020-05-26,10:00,31.42967723333333,49.56611956666666,0.8099763006666665,15.48592,15.844859999999997
1095,42,2020-05-26,10:15,31.98654983333333,51.735156,0.8409387246666667,15.946645714285712,16.322097142857142
1096,43,2020-05-26,10:30,31.981309517241368,51.08637396551724,0.8708299762068966,16.628588571428573,17.03853476190476
1097,44,2020-05-26,10:45,32.71930446666667,52.434899833333326,0.8921483193333333,17.861939999999997,18.3097
1098,45,2020-05-26,11:00,32.877126724137945,52.64238758620688,0.9120311520689652,17.507024761904763,17.94917666666667
1099,46,2020-05-26,11:15,33.28965223333333,53.12096660000001,0.9223363586666667,17.253537142857144,17.690132380952377
1100,47,2020-05-26,11:30,33.292132034482755,53.4798983448276,0.9279103813793104,15.549373333333335,15.94234
1101,48,2020-05-26,11:45,33.788357466666675,54.01042590000001,0.9206189096666668,15.631268095238097,16.026385714285713
1102,49,2020-05-26,12:00,34.13226224137932,53.987062379310345,0.9187599279310344,15.77478,16.173673333333333
1103,50,2020-05-26,12:15,34.20905173333334,53.7587892,0.8841375929999998,15.785481428571428,16.186071428571427
1104,51,2020-05-26,12:30,34.99182436666668,55.36570216666665,0.9052871096666664,15.860725238095235,16.263636666666667
1105,52,2020-05-26,12:45,35.052430241379305,56.085830103448274,0.8976051606896552,15.710013333333332,16.108409523809524
1106,53,2020-05-26,13:00,35.18206683333334,56.01871870000001,0.8801019616666667,15.522686666666665,15.91618
1107,54,2020-05-26,13:15,35.11403779310345,54.24776093103447,0.7367161268965517,15.27534666666667,15.654226666666665
1108,55,2020-05-26,13:30,34.84871736666668,49.844618366666666,0.7406371426666668,15.460343809523808,15.843439047619045
1109,56,2020-05-26,13:45,35.276455896551724,52.93590996551725,0.8554158268965517,17.053920952380953,17.481529523809527
1110,57,2020-05-26,14:00,35.58944219999999,53.72626433333332,0.8205244800000001,16.518301904761906,16.922141904761904
1111,58,2020-05-26,14:15,35.851493034482765,52.710907793103445,0.6559813148275863,15.529819999999996,15.888286666666666
1112,59,2020-05-26,14:30,35.536838,51.79687606666668,0.7535172576666666,17.324253333333335,17.724273333333336
1113,60,2020-05-26,14:45,35.52243240000001,52.3770518,0.7243150323333335,16.757500000000004,17.13995380952381
1114,61,2020-05-26,15:00,35.69397924137931,51.18871013793104,0.6602756279310344,15.559263809523811,15.908048095238096
1115,62,2020-05-26,15:15,35.67794563333332,49.94267583333334,0.608282797,14.497114285714288,14.816986666666667
1116,63,2020-05-26,15:30,35.71428710344828,48.47235203448275,0.5435938762068965,12.868940000000002,13.14672666666667
1117,64,2020-05-26,15:45,35.899236233333326,47.2197897,0.5014666836666666,12.189014761904762,12.44864714285714
1118,65,2020-05-26,16:00,35.93234362068964,46.234041620689645,0.4523626286206896,10.972140000000001,11.20134
1119,66,2020-05-26,16:15,35.85735566666667,45.09171560000001,0.4015102666666665,9.793207142857144,9.993772857142854
1120,67,2020-05-26,16:30,36.129733133333325,44.49659299999999,0.36875262,8.98904142857143,9.170422857142857
1121,68,2020-05-26,16:45,36.31928237931035,44.1855354137931,0.3133076403448276,7.589833333333333,7.735673333333332
1122,69,2020-05-26,17:00,35.64510623333332,40.699245066666656,0.1544300921666666,3.64175857142857,3.714170952380952
1123,70,2020-05-26,17:15,35.023723517241386,37.51514403448276,0.1153053336896551,2.788752380952381,2.8469161904761906
1124,71,2020-05-26,17:30,34.622871999999994,36.126862733333326,0.0905732479333333,2.221102380952381,2.2798514285714293
1125,72,2020-05-26,17:45,34.1636985862069,34.68681917241379,0.0522844154827586,1.2865799999999998,1.3264066666666663
